x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
0.0,0.0,0.0,-0.16949070892133566,0.01624330905867187,-0.043930311940726476,-0.3519824249895128,-0.05814070847510334,-0.06894642971061545,-0.5097325716322311,-0.09580752741619457,-0.0958459907237431,-0.6434435436771206,-0.10046927169384841,-0.1174322781913273,-0.3015640067409517,-0.45575307707714274,0.02106927286824149,-0.3920095773704567,-0.6880406270748498,-0.004798429275771871,-0.4872347374817187,-0.7694289520175763,-0.036381662179852996,-0.5789625761653928,-0.7847291876836244,-0.055440663963858314,-0.2616020121580436,-0.4938786505627781,0.01741966408560769,-0.35871425433395066,-0.751410170902378,-0.0047189643212472935,-0.470650051442907,-0.823858315962931,-0.024395469713806066,-0.5686586030415557,-0.821847777017797,-0.03454887259711637,-0.2300650143891071,-0.498761432538075,0.0010820648131506967,-0.3219234804286521,-0.7452845584875127,-0.014437247949791465,-0.42508230391032364,-0.8245332759282303,-0.027220883012254084,-0.5144622795461137,-0.8332329331253099,-0.03347621673107382,-0.2128593028302602,-0.4793447204831991,-0.022384468000220047,-0.2900840756544776,-0.6624493563166318,-0.03372283821723991,-0.36615689602059753,-0.7445830989392802,-0.03979550017870743,-0.43737468103355065,-0.7804155232217935,-0.04236403070947302
0.0,0.0,0.0,-0.16808708156203206,0.011794584631878501,-0.03243303636371879,-0.33997106039681835,-0.06568242106165591,-0.05579638524981585,-0.4907468387301266,-0.09686508004615633,-0.08429118518857216,-0.621199645156579,-0.09958350730036492,-0.10958758270331653,-0.2964908559182008,-0.451624561504233,0.024127422636440025,-0.3828428346445097,-0.6683286020721642,-0.00486327212407969,-0.47365104661025287,-0.7523047765801166,-0.040310968074739884,-0.5643891488800477,-0.778975114568424,-0.06433934219598243,-0.2585023744056991,-0.4842263321821589,0.009812549824402817,-0.34917981654726027,-0.7279724445393064,-0.016614904148374576,-0.4585158873788148,-0.8117465202280686,-0.042120079240539246,-0.5590016759835593,-0.827044760708778,-0.05927976072600074,-0.22645431791338327,-0.4858729955626517,-0.01647427157603457,-0.30978152049666546,-0.726263596906755,-0.03832998098891047,-0.41272602565584443,-0.8150843514047431,-0.058403365712210775,-0.5063343579128143,-0.8393500792344024,-0.07180742510325291,-0.20725432044076209,-0.4644903003602973,-0.048845870979068916,-0.27392132549334575,-0.64671332557412,-0.06696166391725303,-0.34790930692676897,-0.7337033025335594,-0.07919401025187031,-0.4220195230909545,-0.7796039680586049,-0.08802546954944201
0.0,0.0,0.0,-0.16689949966551382,0.014873811397309096,-0.0517317996176403,-0.34093568514008366,-0.06014140424670483,-0.08200101195027226,-0.4950689349586185,-0.09374670472090989,-0.11137657824043959,-0.6273031136485963,-0.09629876609460451,-0.1361358095336898,-0.29633310044698585,-0.4480577140030788,0.0006424969009238019,-0.3851897677062587,-0.6718717762879484,-0.029327438584807852,-0.47788965307903164,-0.7548534484872875,-0.06372488107473118,-0.5698715473443563,-0.778406929092756,-0.08546068277837976,-0.2599079501217212,-0.4814346019640481,0.0020794761449470446,-0.3522101452826233,-0.7298480960601531,-0.02318940294015679,-0.4615020860603777,-0.8116566677449087,-0.045803228523046,-0.5609988565144977,-0.8256537965795878,-0.05974903724252001,-0.22936755580209112,-0.48113441798771334,-0.008419285057132391,-0.31489301324335317,-0.7188177387211145,-0.027246636748108722,-0.4160084095340373,-0.8049541164567143,-0.04536369538401272,-0.5071108879457695,-0.8269976499670468,-0.05652936667316974,-0.21128766336808902,-0.458815668241642,-0.025944865246857258,-0.28107548487896394,-0.6365379147356649,-0.040284108333269154,-0.3540910035786152,-0.719169869740677,-0.05031806718528309,-0.4254351012125803,-0.7625712571830117,-0.056735938412780934
0.0,0.0,0.0,-0.17157245772679108,0.013269707020450982,-0.0317296031850612,-0.34217327643394935,-0.06501647171344185,-0.055475123158836764,-0.49312230458567735,-0.09710768728395121,-0.08473814531939719,-0.6262814443221897,-0.09976114557011231,-0.11092674844226,-0.30152415630911267,-0.4483588454613078,0.02849835959875635,-0.3867862004865581,-0.6659516977879683,0.0010077357197601604,-0.4769730651307704,-0.75092963055199,-0.033261218006325984,-0.5661822462402258,-0.7764747227547464,-0.05625587067502888,-0.2633628811285403,-0.48219237441776797,0.014172492521539,-0.3526763135507439,-0.7281549566253444,-0.010975127167784517,-0.46145239363590085,-0.8111824306170502,-0.035938785614874805,-0.5614109617145238,-0.8258393284347649,-0.052445360794906734,-0.23075863561234095,-0.4839279668382774,-0.012226074356672136,-0.31373820969763,-0.7258676492047684,-0.0333384236920877,-0.41599015196993155,-0.8145616842515144,-0.05315724101271524,-0.5084123602078068,-0.837511612495158,-0.06615528252301608,-0.21093471332722313,-0.46196410942095517,-0.044623131840833635,-0.27854222576671606,-0.6449851230962891,-0.06151356597357885,-0.3528136483320028,-0.7315038298194386,-0.07287391525618386,-0.42681336440902645,-0.7761384348394806,-0.08116746011744105
0.0,0.0,0.0,-0.1692900741698998,0.014318541614377987,-0.027916764517039623,-0.34140172356893334,-0.06509679040199692,-0.0501416967517013,-0.49161441449585663,-0.0991690152926879,-0.07908718668778288,-0.6234724007671857,-0.10291145228883689,-0.10464139877845637,-0.3009183773326031,-0.45101394900584235,0.03284545854131983,-0.38472656279475814,-0.6679836919226172,0.0056138803855275525,-0.4753757335517269,-0.7516994865992888,-0.027782615081347467,-0.5644461723097678,-0.7763774672788488,-0.0502285431155409,-0.26219355212434803,-0.48511112551510416,0.015055725063659622,-0.3507164867700586,-0.7330900486787271,-0.011065149288895222,-0.4603906348681207,-0.8137144167743606,-0.035040329244787435,-0.5599523948453756,-0.8269851632262013,-0.050116687150044754,-0.22942883896852884,-0.48752606388098885,-0.014809545354518653,-0.3131791387536349,-0.7321367644903908,-0.03764263554302854,-0.41795995725536894,-0.8174884491523633,-0.05618419777794882,-0.5108398112291617,-0.8380531586505394,-0.06750738747694547,-0.20940044520358034,-0.4652571923850013,-0.05049300347719965,-0.27888171632199743,-0.6483899718212898,-0.06845847683956906,-0.35558995007749894,-0.7314554933494645,-0.07884225654673985,-0.4306580843223243,-0.7723172058955838,-0.08583052511424083
0.0,0.0,0.0,-0.17829503004526054,0.013946451195853287,-0.001205680994041754,-0.34920300222765793,-0.06811660469507641,-0.011128481448065611,-0.4955140026121312,-0.10074615775159934,-0.03583047830189111,-0.6279656865045697,-0.10776827120808782,-0.059327137969619886,-0.307991172380944,-0.4549978802887514,0.07715328294996687,-0.38479442587431034,-0.666150291529231,0.06073419326421298,-0.4721500509614247,-0.7502707105636646,0.03136735078285499,-0.5605187484458753,-0.776676094775087,0.009214192292113614,-0.2697881455357528,-0.488866396499263,0.04198590150323073,-0.353156605148543,-0.7319732300307561,0.02511541357703248,-0.46247792964773327,-0.8132880189426828,0.0014591455986778176,-0.5632298275166425,-0.8254162317681213,-0.01576923804427982,-0.23725957609238862,-0.49246495374640986,-0.005505100044406052,-0.3171005258462429,-0.7394119561478484,-0.02399483183568566,-0.4231918492777149,-0.8249703338921919,-0.042778595223201155,-0.5187102414780211,-0.8422391454930487,-0.05607049923205955,-0.21778475781066625,-0.47154072707105354,-0.05759786205715387,-0.2859929765004804,-0.6601448096222824,-0.07458142681379669,-0.36380612800337,-0.7452722992244877,-0.08554651549242752,-0.4413604167502817,-0.7847116056541776,-0.09451934686663038
0.0,0.0,0.0,-0.18047461983017238,0.01273174268429566,0.003418878471627292,-0.3501078521133037,-0.06944033182787938,-0.003981012765890951,-0.49546939896446074,-0.10045373615240519,-0.027514005243516215,-0.6272442860094427,-0.1092061298270679,-0.05010638317243062,-0.30860216888068315,-0.45502556414096773,0.08429265643361872,-0.3824016493897183,-0.6612217602578963,0.06848251113740855,-0.4682062873076231,-0.745639616647638,0.03939284994584107,-0.5554392258513277,-0.7734384591079376,0.01711593019449308,-0.27025726343699746,-0.49026859261104816,0.046338878153139085,-0.35263333012116066,-0.7295059774389745,0.02950053627642549,-0.4620250105232979,-0.8118221636975032,0.005458330007820725,-0.5636605257441658,-0.8255383755583696,-0.012515974846623246,-0.23779880411246854,-0.49602432212872694,-0.00404276076750035,-0.31558039526591636,-0.7425777954790446,-0.023315228969552532,-0.4222172703597404,-0.8274322286524709,-0.04295348423316604,-0.518655457526077,-0.8431906044889348,-0.0568301013048931,-0.21848572631979576,-0.4773004880940895,-0.05878036612363195,-0.28355476027220955,-0.6689296997991171,-0.07662170062164816,-0.361462409231187,-0.7553117183493129,-0.08876333629634484,-0.440190844515615,-0.794047365609621,-0.09872417375683937
0.0,0.0,0.0,-0.18216254597386913,0.013302802988664895,0.00988846592904661,-0.35099569380294016,-0.07002592098162053,0.004819731631186437,-0.4946695322987556,-0.10074192870898113,-0.018197571481632972,-0.6257379013967344,-0.1105121749982396,-0.04069007934832268,-0.3101048229796052,-0.4569066356754158,0.09193653015757927,-0.38160468625878097,-0.6604653506284923,0.07753160002175472,-0.46683789593730907,-0.744700353621408,0.049107025547439655,-0.5537530541229261,-0.7729994991125291,0.02690631611726004,-0.27150517055681544,-0.4920638552257139,0.04953009380785349,-0.352589388910236,-0.7300050106562607,0.03434427501715737,-0.46188702437106893,-0.8120266283913715,0.010959487385198266,-0.5637241493971955,-0.8257281880666085,-0.007095138173459109,-0.23866377890423268,-0.4985887339504137,-0.005168577520974439,-0.3154127425084183,-0.7461768633140622,-0.023551796202723487,-0.4226658656453046,-0.8305859762628509,-0.042494142280127954,-0.5196139269689906,-0.8451631653936215,-0.05633740946597508,-0.21925802224883875,-0.4800451927129765,-0.06394714407047786,-0.2842615495305145,-0.6735236453034477,-0.08139201378808271,-0.3627027938387073,-0.7600273307825911,-0.09305988786963157,-0.4420822795428483,-0.7971483124102385,-0.10301253510949296
0.0,0.0,0.0,-0.17668819002600505,0.01476625776524354,0.000725645792001484,-0.34880087037530466,-0.06816934270433617,-0.008712349055540348,-0.49454215729387063,-0.10005997092956119,-0.033421984395487256,-0.6259776293860788,-0.10931353818204154,-0.05703340969208337,-0.3079124804830796,-0.4560804644899696,0.07583334708823844,-0.38370931191931135,-0.6611854749196661,0.05819393514301373,-0.46942318903964364,-0.7464250198808342,0.028214899719306696,-0.5558658055444259,-0.7762569690457047,0.0052074574662050455,-0.2683331590214571,-0.4927249344254232,0.03846330478743184,-0.3521448684049435,-0.7337339594329886,0.019819090070082687,-0.4611846303462044,-0.814546326343152,-0.004520882849200835,-0.5616863867239658,-0.8267925605042534,-0.02256280099532948,-0.23451452940009762,-0.49974510118286714,-0.010947774921504888,-0.314088229763816,-0.7476952435413031,-0.031305090259606594,-0.4213587773203149,-0.8305977843799226,-0.05088641475855318,-0.5175421076768913,-0.8449973906445488,-0.06480077573746984,-0.21370146939182538,-0.4808000304433575,-0.06480942091943026,-0.28101454438544055,-0.6720468270407777,-0.08289486863139381,-0.3597231856188229,-0.755717443148707,-0.09451647518170994,-0.4389595115213827,-0.7908114757753215,-0.1042353718821854
0.0,0.0,0.0,-0.17791470538880622,0.012636157818923134,0.01570963555238305,-0.3513466537832991,-0.07349728897486679,0.013974361637207411,-0.49406178176482896,-0.10434622902857102,-0.006854651342041806,-0.6235911500947436,-0.11374075096972583,-0.02772130441969288,-0.3120013875500397,-0.45704990514828375,0.09868257391509555,-0.38890518823724674,-0.656555549699321,0.08883284975513075,-0.47253606932717496,-0.7421121965377805,0.06325982603076863,-0.5566928819496153,-0.7730260457239637,0.04215696980817525,-0.27175978288543046,-0.4927181030528283,0.05277312520178501,-0.35565250411013993,-0.7304414035023343,0.040920440172325934,-0.46232720956776097,-0.8134038530848025,0.018624680247242488,-0.5613514592324547,-0.8271083502859045,0.001265945305623531,-0.23612487593997566,-0.49956077757530026,-0.0050470177775013446,-0.3166607082549234,-0.7453309363364264,-0.021924716181225563,-0.4229994814215879,-0.8304009537681942,-0.0413414954555414,-0.518787590415573,-0.8461686777901902,-0.05580566533787036,-0.2135419080628152,-0.4806110065012879,-0.06641261133608417,-0.2838564943154788,-0.6701293660807148,-0.08356461115654587,-0.362725845818796,-0.753582126796877,-0.09549320765639599,-0.44177281283182956,-0.7884420524308009,-0.1060375470788664
0.0,0.0,0.0,-0.17820611675014034,0.011792040018813586,0.017073801909608107,-0.35219119320300984,-0.07445622752566088,0.01666909940509844,-0.49406177318797384,-0.10291780642887552,-0.0033469842255169253,-0.6225664257330161,-0.11093473540805064,-0.022895701665778055,-0.312515670270197,-0.46134323525795823,0.10403787980583348,-0.38960246411257016,-0.6588019660059303,0.09539692107271977,-0.47357843374422803,-0.7423177559530658,0.07059907620863959,-0.5569636837247269,-0.7722106652419337,0.05009087592574317,-0.2726002274689011,-0.4970852568901626,0.05768646631402507,-0.35824944012717486,-0.7351949099466948,0.04628298485282249,-0.46570910968295703,-0.8148691258600785,0.024519184649691095,-0.5643702101026158,-0.8252119468823538,0.008070761847793198,-0.23754477836155452,-0.5048678131316715,-0.0008583312380399835,-0.31937068477137054,-0.7520185789391931,-0.017357212573040702,-0.4272772485624998,-0.8326457246375714,-0.036255269576461205,-0.5234658326401006,-0.8435365003417349,-0.049784938752764775,-0.21583671988121805,-0.48684740270262516,-0.06300338197848662,-0.2873836469266603,-0.6772626267733493,-0.0792514698102568,-0.36778639987849865,-0.7577664350628652,-0.09071185281046318,-0.4474186468070451,-0.7891859166632524,-0.10065107445487817
0.0,0.0,0.0,-0.18213640694059058,0.00924683513692726,0.023133780457854067,-0.3547229573252425,-0.07620427398334864,0.02481491258505199,-0.49609829817355594,-0.10449350445549907,0.005224255085713271,-0.6247160572109576,-0.11318233002132835,-0.014600680544425374,-0.31244735696884984,-0.4636103669910526,0.11412718960950208,-0.3911297339010247,-0.663586285556412,0.10857492082736528,-0.47494573368079246,-0.747550108119288,0.08510905955023798,-0.5587113621177444,-0.7768034181469928,0.06547344882635772,-0.2719556723702463,-0.4977534701991459,0.06488970294503933,-0.3575402852748798,-0.7363136481672715,0.056896536230555794,-0.4648921455116708,-0.8160672061986189,0.03594414777861795,-0.5633087038466443,-0.8257880330407051,0.01985017859729705,-0.23724068869018092,-0.5030004070870144,0.003588887695312672,-0.3192785140290696,-0.7501992014087744,-0.009362869344394438,-0.4272472646647407,-0.8322575784041084,-0.026358656184221303,-0.5234272078791778,-0.8438105489254619,-0.0391413933015647,-0.21704908101995316,-0.4822143104760068,-0.061032385330304084,-0.2900041527073486,-0.6714534202370865,-0.07430902884281099,-0.37028908606950395,-0.7534445709893811,-0.08371856546357206,-0.44947861956879537,-0.7874737100480919,-0.09246364588842923
0.0,0.0,0.0,-0.17898988427961005,0.010040821854996154,0.00393797193840322,-0.35468326299510167,-0.07204338871443702,-0.0017716475155956264,-0.4999222214574027,-0.10039940657322871,-0.02263536809244163,-0.6277343027630029,-0.10947192833809041,-0.04230872377628631,-0.311716265564052,-0.45985196273740525,0.08325359845701531,-0.3929541144097747,-0.6631694781006285,0.07096178525911745,-0.4785731475514692,-0.7461506952753176,0.04482331486272702,-0.564242625404089,-0.7733096827937054,0.024697969807689922,-0.2716210781606174,-0.4932211054304494,0.04704288006933765,-0.3578961653708629,-0.7331402760996726,0.03312113788030556,-0.4648838007352196,-0.8137807723676291,0.01157351124944525,-0.5632599965006275,-0.8258160132694832,-0.003992006048851426,-0.2373021117354657,-0.49546294296513,-0.0011552522310258211,-0.3205076516704111,-0.7416852823701545,-0.017859121314742835,-0.42632304060888704,-0.8250351908011995,-0.036473751824382755,-0.5206687053119016,-0.8401704064629427,-0.04941988272050815,-0.2172648454034074,-0.4726031336965737,-0.05338174958750441,-0.28999383862862005,-0.6601452771574515,-0.06901185258354112,-0.368614926190163,-0.7427745460738613,-0.08013636645476431,-0.44586303508825326,-0.7805330168695874,-0.08923077377914801
0.0,0.0,0.0,-0.18029418762816357,0.01517383351766895,-0.0014224563987536515,-0.357444319310785,-0.06394482122237782,-0.007591235847504784,-0.503029413947588,-0.09356448102076073,-0.02760969083823759,-0.6308510888521737,-0.10408410639989678,-0.04663148753005522,-0.3199391303308306,-0.46003360733032417,0.08298661333367821,-0.3991602838914886,-0.6633509501452852,0.07370584861351687,-0.4820081585535608,-0.7465684843885194,0.04876683128781673,-0.5661413987498332,-0.7748742977099123,0.029246229455788794,-0.2772464645769339,-0.49428327481430623,0.051452412098355486,-0.36157804162373,-0.7304949783388867,0.04093394785562618,-0.4645431460262112,-0.8118400311432763,0.019461696039348317,-0.5603131144889363,-0.8280007488757642,0.0038122723098131008,-0.23901135622089437,-0.4955012211140255,0.007772963454829223,-0.3204266940751357,-0.735464287962527,-0.005350193108689359,-0.42250973369878186,-0.8208357204512913,-0.02355966464584426,-0.5157635073199529,-0.8407454885334873,-0.036654266042939254,-0.2128443959171898,-0.4707627528953616,-0.040417752972920835,-0.28532636651915777,-0.6562391918660709,-0.053417651546315364,-0.3628868642027975,-0.7392210777701107,-0.06375810281532361,-0.44033407902533794,-0.7799978632453459,-0.07232258464268629
0.0,0.0,0.0,-0.1843784278059662,0.014653614258602933,-0.014061777559406014,-0.3612750666730783,-0.0600601078004708,-0.022208773618794753,-0.5084596289057215,-0.0859398951170462,-0.038711195193567284,-0.6339485189783891,-0.10021816991250615,-0.05312184536600639,-0.3164746526588462,-0.45624263148348043,0.06497931789417259,-0.39845508785415645,-0.6651956241830824,0.05717300899852573,-0.4824352185791907,-0.7514343345927039,0.03425259574039153,-0.5664038227846715,-0.7827323979400997,0.01726267651208669,-0.27199999972645006,-0.4906892252262917,0.047496025913217235,-0.35946419884516767,-0.7279006973332286,0.04097763705712752,-0.46304812347888785,-0.8104870518070213,0.022718487442478057,-0.5590917225138479,-0.8288970826051865,0.009382440594832054,-0.2346370072143782,-0.49136760249789047,0.018355237877060327,-0.3196074565376509,-0.7293508535348227,0.010592416639605948,-0.4215351731374174,-0.8153263345642799,-0.0068628175435640265,-0.5146160491702783,-0.8383396795498494,-0.019553114202234243,-0.2125032295877493,-0.46881768900058796,-0.015503171207677403,-0.2884571024693118,-0.6501592471581521,-0.025481437701827515,-0.36655146694876145,-0.7331274511681785,-0.03647762785749833,-0.44351523665301196,-0.7786467746304675,-0.0448439011538106
0.0,0.0,0.0,-0.18219321091876128,0.014142202854789298,-0.021746639294788678,-0.3640387702826536,-0.06022966119304626,-0.03239344777540633,-0.513003345422036,-0.0832991032049327,-0.04925446197211486,-0.6401226400678419,-0.09618456933123175,-0.0635445208784445,-0.31943935787503874,-0.4582372753155096,0.05884553724925089,-0.4039537989409161,-0.6671724921786599,0.052617240255938315,-0.48681886276009534,-0.7526621465682737,0.030284203458552574,-0.5694142294469224,-0.7814588149222366,0.01401958924369453,-0.27353621048825894,-0.4931057199478145,0.04659927081517992,-0.36333900107190265,-0.7275180598015978,0.04313446317500262,-0.46483201839473787,-0.8105035017884431,0.02522409481107321,-0.5594893753573211,-0.8286645184783025,0.012224689982298299,-0.23452940936856786,-0.4943126548513945,0.022424693020407997,-0.3235477336042283,-0.7267950966162502,0.017346188705726753,-0.42265510751903135,-0.8140425403462757,-0.000449702448170487,-0.514704365983112,-0.8396830814245677,-0.013528194017097185,-0.2106142436050349,-0.47477096566250887,-0.006934222156523957,-0.2913406782081587,-0.6525638145485475,-0.015563303234188398,-0.36782258123630496,-0.7364946097650455,-0.02669898491823789,-0.44353876490096866,-0.7857501166248124,-0.03503410005362765
0.0,0.0,0.0,-0.17544513507894105,0.015743083229208265,-0.032167963530449345,-0.3690804188311168,-0.05311373278617677,-0.050530894178673506,-0.5227505134691853,-0.08087994601464635,-0.07403401296633232,-0.6447065808448103,-0.09666499582514106,-0.09337502863500416,-0.3266604802510575,-0.44610682785003114,0.03126687916284582,-0.4004096539186664,-0.6615192208182132,0.003528425271698078,-0.4786820566467614,-0.7486546995286307,-0.030275851633876794,-0.5618075102995373,-0.7791545035571634,-0.053252372485040056,-0.28134041447266106,-0.48539611857398274,0.015980054361132177,-0.36354614980879324,-0.7243870805907874,-0.012812838168872498,-0.4632262376218519,-0.8114483789356917,-0.03980992882771785,-0.555754274257925,-0.8294337188706763,-0.05636393034917617,-0.24319692963355133,-0.490342116610034,-0.012126255340176887,-0.3250976684070947,-0.7275672312804549,-0.04008880710424193,-0.4260742871504606,-0.8154059457667252,-0.06380395225411103,-0.5159297618529189,-0.8388670379416763,-0.07696524567650324,-0.21551730942139816,-0.47252508630915235,-0.046019191151075965,-0.2952171669918419,-0.6558513680301047,-0.07187937904663759,-0.37409572083415166,-0.7434372486410894,-0.08943467696847716,-0.4498492420671455,-0.7928412243033359,-0.09983710636244131
0.0,0.0,0.0,-0.17497511598159238,0.008321804279372376,-0.009404323051026467,-0.3631617231674553,-0.06348379116939193,-0.01903977684335859,-0.5130087613289918,-0.09002476683123858,-0.0413588794243924,-0.6350323968174005,-0.10363561302156882,-0.06133744404402167,-0.3241223422608219,-0.4488836506264835,0.06868763307274911,-0.3945326903482089,-0.6572328694695118,0.04866510752481867,-0.4689530055697402,-0.7476298184322123,0.017090627700953633,-0.548218279376727,-0.7854240794662011,-0.0068588917154858466,-0.2788244185827084,-0.48850755533648804,0.036297359083073494,-0.35994636403785796,-0.720497807639524,0.014651045206139277,-0.4570936849916136,-0.8124633557800867,-0.011904868900935398,-0.5488020604341352,-0.8349480380441796,-0.03051487261173614,-0.23872527870121235,-0.4973498130807576,-0.009194824734979507,-0.32058404194977463,-0.7305010838201,-0.03201629376818585,-0.41775991670883317,-0.8228769578799453,-0.052418020754153916,-0.5054605691667129,-0.8498144594655417,-0.0656933084771738,-0.20836506502301827,-0.4828363065788007,-0.06006105162040401,-0.28716875566232203,-0.6625925444188613,-0.08214025399999994,-0.3637533194668455,-0.751908379420013,-0.09624002439957524,-0.43914658254872174,-0.8008136231982323,-0.10613484160371044
0.0,0.0,0.0,-0.17076180394635243,0.008829112166217724,-0.005608498813757788,-0.35752712121252167,-0.06496237941502286,-0.015088278164695528,-0.5058182512281857,-0.0909476048017828,-0.03838142358639222,-0.6270665306090628,-0.10350321395182072,-0.05961832296004156,-0.321482192978389,-0.4501534117620366,0.06725531649198463,-0.38961963257901333,-0.6629344396459314,0.04308465733445778,-0.4657580665237211,-0.7527446753996129,0.008662300779937418,-0.5457260694743981,-0.7864608117752229,-0.016582519390766895,-0.2751436278838778,-0.4903894340786115,0.03114337509841523,-0.3547047868258555,-0.7281613384084492,0.005020802025703113,-0.45498063853880677,-0.8194081990952415,-0.02390711233037178,-0.5479530158205715,-0.8350638101947212,-0.04333015403640511,-0.23373190405808156,-0.5011413091572264,-0.01774672288504507,-0.3135721994697147,-0.7393710997199245,-0.042838429718218295,-0.41391817761018235,-0.8295231750343668,-0.06421335343947329,-0.5039456433744414,-0.8510289762997896,-0.07771797942880422,-0.20097974256667228,-0.488088142071079,-0.07179220534163847,-0.2745211291828217,-0.6728990229182694,-0.09526433940423237,-0.3528430516243925,-0.763936570653772,-0.11031075794643785,-0.43078461928235723,-0.8102063898364793,-0.12064005410533174
0.0,0.0,0.0,-0.17355461724204374,0.007716965797791787,-0.025754893436894678,-0.36012361277904353,-0.0643343654474724,-0.04351940654838939,-0.5108484307033723,-0.09240484302621789,-0.06790544326178898,-0.6311041721153917,-0.11031597518261818,-0.08938688403144551,-0.318259883854245,-0.44210312339774016,0.02973423246403151,-0.38787085558468537,-0.6622052832440589,0.0006835076277603228,-0.46295622446763607,-0.7558492422708217,-0.034409179981972106,-0.5423878660130549,-0.7945338954114282,-0.05869802046921776,-0.27054125174297783,-0.48101467136309134,0.010258047210145463,-0.35218237789243423,-0.7233811298505188,-0.018259244538793813,-0.4517002793336041,-0.8164221963233314,-0.045589844291252436,-0.5452640333500607,-0.8354453864085765,-0.06351481631372828,-0.22838263447967705,-0.4884270617962096,-0.020988622975346517,-0.31130772546124924,-0.7284478547439719,-0.04688330401163194,-0.4100042366389307,-0.8214645069954336,-0.06876512425578993,-0.4993630539781716,-0.8465769749963232,-0.08208209712520954,-0.19621237714604056,-0.4733853760803419,-0.057649726016091044,-0.2732773767722388,-0.6561698498313492,-0.08301262141615767,-0.3511017231317205,-0.7476961186817717,-0.09988392890209066,-0.42747319768826153,-0.7980348446097757,-0.11052022764494332
