x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
0.0,0.0,0.0,-0.2055489468600361,-0.16542159326390568,-0.08913665258230266,-0.37454735146442597,-0.41740221099056574,-0.11059023989614844,-0.454222602172196,-0.6782234598491446,-0.13602586834060842,-0.43091731060073524,-0.8923092934995551,-0.13432003494671693,-0.29841333707901485,-0.6691537575481328,0.09587826859755463,-0.3095660138090227,-0.870808860097406,-0.017293449941177964,-0.28032649843911117,-0.6673598503091089,-0.0865873979113548,-0.266083817263034,-0.5480914149947047,-0.11014403745269824,-0.17352802253096103,-0.6942612181012779,0.1060678380260121,-0.17922741674421852,-0.8864135033796892,-0.022468715062418133,-0.15202862181169946,-0.6432151334000036,-0.07309544171360466,-0.15539046943496732,-0.5485873549643443,-0.06771517141176575,-0.045170328340687224,-0.6900789067772344,0.08440990191169329,-0.03677902821551504,-0.8532361140531405,-0.041501839219531246,-0.028172783172272564,-0.6406075202968823,-0.03914268401637523,-0.04404870702794744,-0.5469604331104905,0.004343941182560313,0.08042819447095162,-0.6769136028100429,0.054035043530495847,0.09794585047882495,-0.8263796511263299,-0.006548764270200881,0.08376996576638476,-0.6783415937011708,0.01042249540423121,0.06382012739180568,-0.5895406608883207,0.04749221852492087
0.0,0.0,0.0,-0.20454617574422118,-0.1652591277606828,-0.09002321612272265,-0.3728195513219609,-0.4123801802513979,-0.11463325972129576,-0.45177690885962085,-0.6738001755299987,-0.14325078473214126,-0.4311013061103093,-0.8904996758251218,-0.14497866747252663,-0.29718209057709616,-0.6663475231628032,0.0894158968379789,-0.30782509652806034,-0.8672058142364509,-0.025928797190498617,-0.28028712344081086,-0.6695388177077414,-0.09628529977669886,-0.2673289433057666,-0.5479988843510437,-0.12049115616647768,-0.1724136487988343,-0.6914472350971557,0.09857825960981458,-0.17910966962739305,-0.8832038761962385,-0.031410698961820444,-0.15220813916340886,-0.6450459758999662,-0.08208457376166424,-0.155635317587415,-0.5483333148326506,-0.07714333425041553,-0.04462709256824532,-0.6867351854888097,0.07596067042747945,-0.03671212911605226,-0.8498655565007935,-0.05171776342775353,-0.027725844232692937,-0.6422067738808206,-0.05020880861864717,-0.044216522488963184,-0.5462892007614724,-0.007425843361549334,0.08008915601677793,-0.6737517076015833,0.04455233945356238,0.09909444636092718,-0.8243478383077956,-0.019113004780396542,0.08463110747751545,-0.6819987628331858,-0.004190312993456309,0.06269288715053847,-0.5924129961321429,0.03161820773623582
0.0,0.0,0.0,-0.20594211545675914,-0.16070956335337755,-0.0962893934479825,-0.3760856114552149,-0.4101465250541743,-0.12178672907628565,-0.4548944854436772,-0.6710007682447955,-0.15022042671722824,-0.436448207108765,-0.8867911120446332,-0.1515182768581252,-0.30681752027928355,-0.6722965096441558,0.09032975927518096,-0.3133520487331504,-0.8683569087375276,-0.030682212221471272,-0.2809343453512217,-0.6616787304076595,-0.10571382777994019,-0.26688648898190903,-0.5400298472659468,-0.13199413492320342,-0.18032224888538204,-0.695965812268567,0.10226773312891566,-0.1830562931479166,-0.8815848220841926,-0.034504717702189415,-0.15163932076162273,-0.633806752523163,-0.08942413850497923,-0.15689167880059868,-0.5410928651742608,-0.08528710636489234,-0.050120069117160465,-0.6915926989851481,0.08147360469270573,-0.0391396616571282,-0.8470962942752565,-0.0527791673897865,-0.026764013005845598,-0.6286555691731126,-0.050980722444656804,-0.044753539688209394,-0.5385766427251335,-0.0057392894193076995,0.0759716983043385,-0.6785660586846269,0.05155860915027863,0.09493140050222201,-0.8202582871576145,-0.014256860791420738,0.08316485195785116,-0.6663310871994814,0.003497097647045468,0.06215829380232533,-0.5795408014645547,0.04258862466427045
0.0,0.0,0.0,-0.20077531227280387,-0.15500407765698432,-0.09554945754905636,-0.37173488609499294,-0.41134189038916674,-0.11907407143671447,-0.45276350257400366,-0.6744438818880987,-0.14557367915585886,-0.4354035041982822,-0.8884585547099954,-0.14469414503011926,-0.29989903232594,-0.6732870160904338,0.08740054362536491,-0.3102111388758683,-0.8756735714931667,-0.029653637190414014,-0.2767837109344521,-0.6644387094765889,-0.09990617851845421,-0.2620019444597004,-0.539106510492364,-0.12331811159911367,-0.1743267057435706,-0.7001824636100212,0.10031831359540566,-0.1784589362650735,-0.8837494462540814,-0.029972340117811212,-0.14973689189721184,-0.6310471885258674,-0.07843713754386057,-0.15515909289233532,-0.5375457355446147,-0.07152321539601583,-0.045581744257392164,-0.6958936742854692,0.08089019598386656,-0.0352216122590638,-0.8578250091602164,-0.046402800795442026,-0.02619064742585263,-0.6373526801441469,-0.0384587824188906,-0.04230445441451252,-0.545522856579185,0.008895072009522168,0.07979352837421812,-0.678700752332644,0.051886045066845826,0.09816952411538205,-0.8264161224733554,-0.009336419857831065,0.08318297710898148,-0.672260622097207,0.011291823449047495,0.0624537330038461,-0.5849182593963412,0.05122791790891246
0.0,0.0,0.0,-0.19945459523807718,-0.1562860249797915,-0.0918765148125878,-0.370553891088215,-0.41124800268516803,-0.11423889197510596,-0.4518739266304449,-0.6766759936049331,-0.14016620958525222,-0.4342565287218209,-0.8899509033071683,-0.13895233417248834,-0.29786974991931436,-0.6690263020598589,0.08763755144227493,-0.3082388204833836,-0.873608615304927,-0.02561181151286353,-0.27522024724374494,-0.6626485780480535,-0.09328134147694378,-0.2601241651976156,-0.5371014703804312,-0.11564628666594039,-0.17353487417976293,-0.6965585283947937,0.09923667997325489,-0.17831120279693644,-0.8819806333882702,-0.026149839659498533,-0.1501914320375913,-0.631321396911054,-0.07185932014059643,-0.15373884328445148,-0.5349746239620339,-0.06458957243230466,-0.04655130350006778,-0.6916619754630873,0.07922521311634123,-0.03671113042872601,-0.8572272640034032,-0.043285250919584184,-0.028488153493491514,-0.6399968442046913,-0.033302012449751436,-0.04241394018941978,-0.543871828779549,0.014030558329358844,0.07785105451396482,-0.6723126364304779,0.04983302761818226,0.09494199149748223,-0.8286143417740626,-0.008166718780822433,0.07974365537031095,-0.6790627954239605,0.013805321637569513,0.0605439093686333,-0.5887135989496424,0.053757868079295064
0.0,0.0,0.0,-0.19987644027516321,-0.15320857469560928,-0.094567821606604,-0.37211737742455403,-0.41089576696506924,-0.11730317403604326,-0.4545854110548959,-0.6761658017981811,-0.1428157072611404,-0.43595989582058414,-0.8887772803403953,-0.14125815596186592,-0.2990609465477921,-0.6661646306462803,0.08273579777703557,-0.3097153678878236,-0.8762701994220021,-0.032455686912065254,-0.2764443642170594,-0.6655585807194433,-0.10230141778854615,-0.2609274746110244,-0.5341701447077696,-0.12556032155766025,-0.17460503438757496,-0.6938694348350598,0.09660042764740981,-0.17827525018446438,-0.8813618928981032,-0.03126493649543687,-0.14940021378647012,-0.6318517678628628,-0.0802136596765223,-0.1540630418307067,-0.5295477585845684,-0.07471998698893183,-0.04790488779252175,-0.6918323489349585,0.07919532954764194,-0.038583519043758945,-0.8587815095368372,-0.04419362551226396,-0.0293307145949296,-0.6411738968432519,-0.03612821895528387,-0.044162082873978485,-0.5412027795103405,0.010298083795619594,0.07481286328287295,-0.6754639176216104,0.052258356283445495,0.09253453199885514,-0.8326545828626213,-0.006537412540030176,0.07874347039765428,-0.6825173159122836,0.014444601266680516,0.05969946097531355,-0.5891645938351384,0.05407103114533627
0.0,0.0,0.0,-0.19935749696889055,-0.15774669457089102,-0.08348562924641753,-0.37048934084221163,-0.41552732835402634,-0.1044351278609125,-0.45339430874737097,-0.6816109927228434,-0.12965986607738156,-0.43112020739432094,-0.8928831971565407,-0.12914285533895942,-0.29103058657242037,-0.6597098448906799,0.07622080019300963,-0.3040816559697553,-0.8791350002966705,-0.030381092707133506,-0.2774064908616274,-0.6723827877829831,-0.09314410840097637,-0.26273794442899323,-0.5393962974230342,-0.11379709495190958,-0.16736342291970904,-0.6878463218582771,0.08544397452997451,-0.17204476722387319,-0.8842328242816643,-0.02929043969059193,-0.15026006388863314,-0.6422312728407102,-0.07001988418764529,-0.1528791767167077,-0.5387660580975172,-0.0639240752860805,-0.04147213944985263,-0.6846295140174898,0.06597233938477612,-0.034239933444085366,-0.8650773162660329,-0.04436424998191303,-0.029648793116077682,-0.6550986553385212,-0.030768528726419678,-0.04104387793694313,-0.5502278182405654,0.014069353804752466,0.08091961180766458,-0.6646846358649815,0.03768635734281968,0.0960947857548147,-0.8362869104573895,-0.013838434333548411,0.08023412280376219,-0.6935903332421566,0.00995883854724262,0.0638132237323758,-0.5972544248151899,0.048386160092288175
0.0,0.0,0.0,-0.20063276597291316,-0.1601598800618227,-0.07976918119440662,-0.3712057349294904,-0.4163252262941238,-0.10125708790909715,-0.45390943249121896,-0.6821765556329169,-0.12746056381091836,-0.42994118347465404,-0.8936268434187542,-0.12833748000449902,-0.29014167504372335,-0.6556679883597093,0.07122553016303299,-0.3055483536991546,-0.8806136032538832,-0.03223308864907368,-0.2808571948335161,-0.6788416313986316,-0.0928804954804372,-0.2654111394716382,-0.5417955486278276,-0.11272921783073231,-0.16584398828688485,-0.6837374934300131,0.0788130645826821,-0.1730737426666204,-0.8860818212006247,-0.03146459705053165,-0.152938820203079,-0.6509664538718037,-0.07035293175183205,-0.1531755526485074,-0.5424157743473117,-0.06467923147980718,-0.04005972158361465,-0.6795115408691997,0.058895307401068006,-0.03523358880072874,-0.8677209858388204,-0.04642984984361072,-0.03233777730875037,-0.665782656426922,-0.03280114875352713,-0.042055750045480116,-0.5546493369989698,0.010156505836749586,0.08168810641525351,-0.6581829341191279,0.030442285572642017,0.09668480720407245,-0.8369253922671628,-0.01953402175948193,0.07957791647607851,-0.7020984804109225,0.003223432066211236,0.0630251899426825,-0.6021731117301821,0.04003282872244056
0.0,0.0,0.0,-0.19958575429833547,-0.16062097313720206,-0.08348490237263685,-0.3711136745865513,-0.41501145834090436,-0.1046916661913237,-0.4552875890881116,-0.6814929362611417,-0.13024794838872916,-0.43175176696089684,-0.8925663103574826,-0.1298214956988507,-0.2915467283038651,-0.6603541260124268,0.07760474959579375,-0.30733996017797155,-0.8769063344787948,-0.025396392554988254,-0.2830489742959793,-0.6722578484132335,-0.08577248376769109,-0.26763194184779504,-0.5430377339663996,-0.10565796518612292,-0.1676983591834877,-0.688891690089484,0.08678914276944581,-0.17707601148939267,-0.8850242176430698,-0.026012696047771483,-0.1580168452332465,-0.6476722810891636,-0.06605565049690018,-0.1568432309397057,-0.5440663552275079,-0.059774084290938695,-0.0426872524257155,-0.6841372829992027,0.06731885430590492,-0.03781742114408181,-0.8657408309963311,-0.041772315204865414,-0.036695949180896796,-0.6628994043273825,-0.03021187774010691,-0.046364420519437725,-0.5556110344595637,0.013024934811027372,0.07950296467704056,-0.6626983496584178,0.039035097110506345,0.09448287232047489,-0.8346746211888219,-0.013248836197405947,0.07574965004174634,-0.6981424546821193,0.00759628103546022,0.05878963065209256,-0.600624482862546,0.04395759461804186
0.0,0.0,0.0,-0.1976341956823249,-0.15817071826850465,-0.09239361245248884,-0.3734715833178064,-0.4144934548397915,-0.11600024323670632,-0.45882992995861094,-0.6802112880673494,-0.1420081611692171,-0.43065510333814605,-0.8914099847929138,-0.14062066975503995,-0.29881616654206133,-0.6626543965162782,0.07379160683985911,-0.31208324871390386,-0.8735532983280282,-0.03451786671540953,-0.2826425160117285,-0.661444681029683,-0.09675580900740366,-0.26879158786891966,-0.5399766902234968,-0.11750222068002872,-0.17389300082411915,-0.6908626784711857,0.08696224681645576,-0.18060050996388521,-0.8798743900360688,-0.03298378775535954,-0.15799969527088512,-0.6347763531943176,-0.07431239159552316,-0.16223475174400961,-0.5436087991518789,-0.06727012689111203,-0.04618409611865375,-0.6875053303885168,0.07012564229340619,-0.0399078706985901,-0.8607804551157856,-0.04453301685713737,-0.03660616815812463,-0.6514574796949231,-0.03109397250778304,-0.05190041792242314,-0.5584929083863404,0.014525578062397189,0.07675916965199626,-0.6688680313001236,0.043589154955324616,0.0931050786422771,-0.829926725135101,-0.009644688322856242,0.07597412375483412,-0.6864866665570403,0.012810650546015552,0.05586403877986744,-0.5971672422539841,0.050529625191257324
